"JointSubmissionId","Institution","UnitOfAssessment","MultipleSubmission","StaffIdentifier","OutputNumber","Year","OutputType","LongTitle","ShortTitle","Pagination","Publisher","Editors","ISBN","PublicationDate","EndDate","URL","DOI","OtherDetails","EnglishAbstract","ResearchGroup","IsInterdisciplinary","NumberofAdditionalAuthors","CoAuthor1","CoAuthor1External","CoAuthor2","CoAuthor2External","CoAuthor3","CoAuthor3External"
,"0155",34,,748263,4,,"D","Weak links, good shots and other public good games: Building on BBV","91(9)","1684-1707","Journal of Public Economics",,"0047-2727",2007-Sep-01,,,"10.1016/j.jpubeco.2007.07.007",,,,False,0,"Hartley, R.",True,,,,
,"0155",34,,748286,1,,"D","A natural experiment for identifying the impact of ?natural? trade barriers on exports","80(1)","251-268","Journal of Development Economics",,"0304-3878",2006-Jun-01,,,"10.1016/j.jdeveco.2005.02.008",,,,False,0,"Zgovu, E.",True,,,,
,"0155",34,,748286,2,,"D","Foreign direct investment and vertical integration of production by Japanese multinationals in Thailand","32(4)","805-821","Journal of Comparative Economics",,"0147-5967",2004-Dec-01,,,"10.1016/j.jce.2004.08.004",,,,False,0,"Reed, G.",False,"Talerngsri, P.",True,,
,"0155",34,,748286,3,,"D","New concepts and measures of the globalisation of production","73(1)","57-63","Economics Letters",,"0165-1765",2001-Oct-01,,,"10.1016/S0165-1765(01)00469-4",,,,False,0,"Greenaway, D.",False,"Lloyd, P.",True,,
,"0155",34,,748286,4,,"D","Relative national efficiency and country size: evidence for developing countries","7(1)","1-14","Review of Development Economics",,"1363-6669",2003-Feb-01,,,"10.1111/1467-9361.00171",,,,False,0,"Weyman-Jones, T.",True,,,,
,"0167",34,,743725,1,,"D","<div><symbol>On the Co-existence of Conventions</symbol></div>","107(1)","145-155","Journal of Economic Theory",,"0022-0531",2002-Jan-01,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=MImg&_imagekey=B6WJ3-47GH609-7-1&_cdi=6867&_user=809099&_orig=browse&_coverDate=11%2F30%2F2002&_sk=998929998&view=c&wchp=dGLbVtb-zSkzS&md5=aa826e715d85781dc1361dd1c907426e&ie=/sdarticle.pdf","10.1006/jeth.2001.2872",,,,False,0,,,,,,
,"0167",34,,743725,2,,"H","<div><symbol>Single or Multiple Pricing in Electricity Pools?</symbol></div>",,,,,"1749-4427",2006-Jun-01,,"http://www.econ.ed.ac.uk/papers/ElectricityMarkets2.pdf",,"            University of Edinburgh, School of Economics Discussion Paper Series No 143
        ",,,False,0,,,,,,
,"0167",34,,743725,3,,"H","<div><symbol>Equilibria in Multi-Unit Discriminatory Auctions</symbol></div>",,,"Berkeley Electronic Press",,"1935-1704",2007-Jan-01,,"http://www.bepress.com/bejte/vol7/iss1/art1",,"BE Journal of Theoretical Economics",,,False,0,,,,,,
,"0167",34,,743725,4,,"H","<div><symbol>A decentralized market for a perishable good</symbol></div>",,,"Berkelyey Electronic Press",,"1935-1704",2007-Jan-01,,"http://www.bepress.com/bejte/vol7/iss1/art7",,"BE Journal of Theoretical Economics (Contributions)            
        ",,,False,0,"Sakovics, J.",False,,,,
,"0167",34,,743726,1,,"D","<div><symbol>Stable Partnerships, Matching and Local Public Goods</symbol></div>","48(4)","905-925","European Economic Review",,"0014-2921",2004-Jan-01,,,"10.1016/j.euroecorev.2003.10.002",,,,False,0,"Kanbur, R. ",True,,,,
,"0167",34,,743726,2,,"H","<div><symbol>Samuelson machines and the optimal private-public mix</symbol></div>",,,"n/a",,"1545-2921",2006-Jan-01,,"http://economicsbulletin.vanderbilt.edu/2006/volume8/EB-06H00002A.pdf",,"Journal Title: Economics Bulletin            
        ",,,False,0,"Kanbur, R. ",True,,,,
,"0167",34,,743726,3,,"H","<div><symbol>The uniqueness of stable matchings</symbol></div>",,,"The Berkeley Electronic Press",,"1534-5971",2006-Dec-04,,"http://www.bepress.com/bejte/contributions/vol6/iss1/art8/",,"BE Journal in Theoretical Economics (Contributions)            
        ",,,False,0,,,,,,
,"0167",34,,743726,4,,"H","<div><symbol>Matching and Sorting when Like attracts Like</symbol></div>",,,,,"1749-4427",2007-Sep-27,,"http://www.econ.ed.ac.uk/papers/ms17.pdf",,"                                    School of Economics, Discussion Paper Series, University of Edinburgh, No 171        
        
        ",,,False,0,,,,,,
,"0167",34,,743727,1,,"D","<div><symbol>Economic Growth in Transition</symbol></div>","17(3)","227-237","Journal of Economic Surveys",,"0950-0804",2003-Jan-01,,,"10.1111/1467-6419.00194",,,,False,0,"Oxley, L. ",True,"Carlaw, K. ",True,,
,"0167",34,,743727,2,,"D","<div><symbol>A Simple Model of Reliability, Warranties and Price-Capping</symbol></div>","5(1)","1 - 16","International Journal of Business and Economics",,"1607-0704",2006-Jan-01,,"http://www.ijbe.org/table%20of%20content/pdf/vol5-1/vol5-1-01.pdf",,,,,False,0,,,,,,
,"0167",34,,743727,3,,"D","<div><symbol>Economics on the edge of chaos: Some pitfalls of linearizing complex systems</symbol></div>","22(5)","580-589","Environmental Modelling and Software",,"1364-8152",2007-Jan-01,,,"10.1016/j.envsoft.2005.12.018",,,,False,0,"Oxley, L. ",True,,,,
,"0167",34,,743727,4,,"H","<div><symbol>Money and Inflation in a Nonlinear model</symbol></div>",,,,,"1749-4427",2007-Jul-27,,"http://www.econ.ed.ac.uk/papers/Hyper2.pdf",,"                                                            UoE, Economics Discussion Paper Series No 160.  Forthcoming in the journal ""Mathematics and Computers in Simulation"" ISSN 0378-4754.  An earlier version appeared as Nonlinearity and Hyperinflation"" in the conference volume: MODSIM 2005 International Congress on Modelling and Simulation, Dec05, ISBN 0975840029

        
        
        
        
        
        ",,,False,0,"Oxley, L.T. ",True,,,,
,"0167",34,,743728,1,,"H","<div><symbol>Empirical Likelihood Estimation in Dynamic Panel Data Models</symbol></div>",,,,,"1749-4427",2007-Aug-18,,"http://econpapers.repec.org/paper/ednesedps/168.htm",,"                                    School of Economics Discussion Paper Series No 168, University of Edinburgh
        
        
        ",,,False,0,,,,,,
,"0167",34,,743728,2,,"H","<div><symbol>What Drives Corporate Bond Market Betas?</symbol></div>",,,,,"1749-4427",2007-Jul-19,,"http://econpapers.repec.org/paper/ednesedps/157.htm",,"                                    School of Economics Discussion Paper Series No 157, University of Edinburgh
        
        
        ",,,False,0,"Abhyankar, Abhay",False,,,,
,"0167",34,,743729,1,,"D","<div><symbol>Volatility in the Knowledge Economy</symbol></div>","24(3)","531-547","Economic Theory",,"0938-2259",2004-Jan-01,,"http://web.ebscohost.com/ehost/pdf?vid=4&hid=4&sid=bf457a2c-64e6-45f3-82b3-8348d398251d%40SRCSM2","10.1007/s00199-004-0491-7",,,,False,0,"Chichilinsky, G. ",True,,,,
,"0167",34,,743729,2,,"H","<div><symbol>Did Household Consumption Become More Volatile?</symbol></div>",,,,,"1749-4427",2007-Jul-31,,"http://www.columbia.edu/~ocg2001/JMP.pdf",,"                                    UoE Economics Discussion Paper Series No161.
Invited to the NATIONAL BUREAU OF ECONOMIC RESEARCH, Summer Institute on the ""Aggregate Implications of Microeconomic Consumption Behavior"" in Cambridge, Massachusetts, July07. Presented in the Ford Foundation for a Center on Race and Wealth, in June07. 
        
        
        ",,,False,0,,,,,,
,"0167",34,,743730,1,,"D","<div><symbol>Dismissal Conflicts and Unemployment</symbol></div>","47(2)","127-139","European Economic Review",,"0014-2921",2003-Jan-01,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=ArticleURL&_udi=B6V64-44GMFF6-3&_user=809099&_coverDate=04%2F30%2F2003&_rdoc=8&_fmt=full&_orig=browse&_srch=doc-info(%23toc%235804%232003%23999529997%23400044%23FLA%23display%23Volume)&_cdi=5804&_sort=d&_docanchor=&view=c&_ct=11&_acct=C000043939&_version=1&_urlVersion=0&_userid=809099&md5=84bfe64c92b14ae86f8ebfc5c24a7f91","10.1016/S0014-2921(01)00192-1",,,,False,0,"Galdon-Sanchez, J-E. ",True,,,,
,"0167",34,,743730,2,,"D","<div><symbol>Gender Gaps in Unemployment Rates in OECD Countries</symbol></div>","24(1)","1-37","Journal of Labor Economics",,"0734-306X",2006-Jan-01,,"http://web.ebscohost.com/ehost/pdf?vid=3&hid=5&sid=01a436f5-75ec-433c-accf-7fc082c0f34a%40sessionmgr3",,,,,False,0,"Azmat, G. ",True,"Manning, A. ",True,,
,"0167",34,,743730,3,,"D","<div><symbol>Estimating the probability of leaving unemployment using uncompleted spells from repeated cross-section data</symbol></div>","133(1)","307-341","Journal of Econometrics",,"0304-4076",2006-Jan-01,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=ArticleURL&_udi=B6VC0-4G54HX0-1&_user=809099&_coverDate=07%2F31%2F2006&_rdoc=14&_fmt=full&_orig=browse&_srch=doc-info(%23toc%235940%232006%23998669998%23627724%23FLA%23display%23Volume)&_cdi=5940&_sort=d&_docanchor=&view=c&_ct=16&_acct=C000043939&_version=1&_urlVersion=0&_userid=809099&md5=2685bab0f29f4288aa4b6d75190ce739","10.1016/j.jeconom.2005.03.017",,,,False,0,"Hu, L. ",True,,,,
,"0167",34,,743730,4,,"D","<div><symbol>How binding are legal limits? Transitions from temporary to permanent work in Spain</symbol></div>","14(2)","153-183","Labour Economics",,"0927-5371",2007-Apr-01,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=ArticleURL&_udi=B6VFD-4HHP3F0-1&_user=809099&_coverDate=04%2F30%2F2007&_alid=616980934&_rdoc=1&_fmt=summary&_orig=search&_cdi=6008&_sort=d&_docanchor=&view=c&_ct=1&_acct=C000043939&_version=1&_urlVersion=0&_userid=809099&md5=a91a2bdbc7aca603253bebb9b12e5a81","10.1016/j.labeco.2005.09.001",,,,False,0,"Petrongolo, B. ",True,,,,
,"0167",34,,743731,1,,"D","<div><symbol>On the Design of Hierarchies: Coordination versus Specialization</symbol></div>","113(4)","675-702","Journal of Political Economy",,"0022-3808",2005-Jan-01,,"http://www.journals.uchicago.edu/JPE/journal/issues/v113n4/218/218.web.pdf",,,,,False,0,"Hart, O. ",True,,,,
,"0167",34,,743731,2,,"D","<div><symbol>Financial deepening</symbol></div>","3(2-3)","701-713","Journal of the European Economic Association",,"1542-4766",2005-Jan-01,,,"10.1162/jeea.2005.3.2-3.701","This paper was the subject of the Marschak Lecture of the Econometric
Society in Lahore (2002) and of the Keynes Lecture of the British
Academy (2007). A more mathematical version of it is to appear in
Econometrica.",,,False,0,"Kiyotaki, N. ",True,,,,
,"0167",34,,743731,3,,"D","<div><symbol>Liquidity and asset prices</symbol></div>","46(2)","317 - 349","International Economic Review",,"0020-6598",2005-Jan-01,,,"10.1111/j.1468-2354.2005.00320.x","This paper is a development of the 2002 Lawrence R. Klein lecture.  Lead article in the special issue on ""Models of monetary economies II:
the next generation"".",,,False,0,"Kiyotaki, N. ",True,,,,
,"0167",34,,743731,4,,"H","<div><symbol>Contracts as reference points</symbol></div>",,,,,"1749-4427",2007-Sep-20,,"http://www.economics.harvard.edu/faculty/hart/papers/contracts_as_referenceFINAL.pdf",,"                                    UOE Economics Discussion Paper No170.  Forthcoming in Quarterly Journal of Economics. Advance version ""Incomplete Contracts and Ownership: Some new thoughts"" appeared in AER May 2007. Subject of: Schumpeter Lecture (EEA Vienna 2006); Max Weber Lecture (European University Institute 2007); Presidential Address (American Law and Economics Association Meetings 2006).
        
        
        
        ",,,False,0,"Hart, O. ",True,,,,
,"0167",34,,743732,1,,"D","<div><symbol>Investment and dividends under irreversibility and financial constraints</symbol></div>","27(3)","467-502","Journal of Economic Dynamics and Control",,"0165-1889",2003-Jan-01,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=MImg&_imagekey=B6V85-46YVCK2-7-CK&_cdi=5861&_user=809099&_orig=browse&_coverDate=01%2F31%2F2003&_sk=999729996&view=c&wchp=dGLzVzz-zSkWW&md5=f9942634bd79accd4c138dd5a7f6f072&ie=/sdarticle.pdf","10.1016/S0165-1889(01)00057-4",,,,False,0,,,,,,
,"0167",34,,743732,2,,"H","<div><symbol>Forecasting Cross-section Stock Returns using the Present Value Model</symbol></div>",,,,,"1749-4427",2007-Aug-03,,"http://www.econ.ed.ac.uk/papers/bh07.pdf",,"                        School of Economics Discussion Paper Series No 163, University of Edinburgh
        
        ",,,False,0,"Bulkley, I.G. ",True,,,,
,"0167",34,,743732,3,,"H","<div><symbol>Investment, irreversibility and financial imperfections: the rush to invest and the option to wait</symbol></div>",,,"Vanderbilt University",,"1545-2921",2007-Jan-01,,"http://economicsbulletin.vanderbilt.edu/2007/volume5/EB-07E20005A.pdf",,"Journal Title: Economics Bulletin            
        ",,,False,0,,,,,,
,"0167",34,,743732,4,,"H","<div><symbol>Job Reallocation, Unemployment and Hours in a New Keynesian Model</symbol></div>",,,,,"1749-4427",2007-Oct-04,,"http://www.econ.ed.ac.uk/papers/reallocnk0907.pdf",,"UoE Economics Discussion Paper Series No 172, has been revised at the request of BE Journals in Macroeconomics.
        
        
        ",,,False,0,,,,,,
,"0167",34,,743733,1,,"D","<div><symbol>Two Competing Models of How People Learn in Games</symbol></div>","70(6)","2141-2166","Econometrica",,"0012-9682",2002-Nov-01,,,"10.1111/1468-0262.00372",,,,False,0,,,,,,
,"0167",34,,743733,2,,"D","<div><symbol>The Stability of Price Dispersion under Seller and Consumer Learning</symbol></div>","43(4)","1157-1190","International Economic Review",,"0020-6598",2002-Nov-01,,"http://www.blackwell-synergy.com/links/doi/10.1111%2F1468-2354.t01-1-00052","10.1111/1468-2354.t01-1-00052",,,,False,0,"Seymour, R. ",True,,,,
,"0167",34,,743733,3,,"D","<div><symbol>Learning in perturbed asymmetric games</symbol></div>","52(1)","133-152","Games and Economic Behavior",,"0899-8256",2005-Jul-01,,,"10.1016/j.geb.2004.06.006",,,,False,0,"Hofbauer, J. ",True,,,,
,"0167",34,,743733,4,,"D","<div><symbol>Learning, Information and Sorting in Market Entry Games: Theory and Evidence</symbol></div>","51(1)","31- 62","Games and Economic Behaviour",,"0899-8256",2005-Apr-01,,,"10.1016/j.geb.2004.04.007",,,,False,0,"Duffy, J. ",True,,,,
,"0167",34,,743734,1,,"H","<div><symbol>Noisy Talk</symbol></div>",,,,,"1555-7561",2007-Sep-17,,"http://econtheory.org/ojs/index.php/te/article/viewForthcomingFile/263/1366/1",,"Journal Title: Theoretical Economics            
        ",,,False,0,"Blume, A. ",True,"Board, O. ",True,,
,"0167",34,,743734,2,,"H","<div><symbol>Constrained Communication with Multiple Agents: Anonymity, Equal Treatment, and Public Good Provision</symbol></div>",,,,,"1749-4427",2007-Aug-13,,"http://www.econ.ed.ac.uk/papers/KawamuraCC.pdf",,"                        UoE Economics, Discussion Paper Series, No 166. This paper was invited to the Econometric Society European Winter Meetings in Turin,
November 2006.
        
        ",,,False,0,,,,,,
,"0167",34,,743735,1,,"D","<div><symbol>Running to Keep in the Same Place: Consumer Choice as a Game of Status.</symbol></div>","94(4)","1085-1107","American Economic Review",,"0002-8282",2004-Sep-01,,"http://web.ebscohost.com/ehost/pdf?vid=5&hid=3&sid=877fd6d6-3367-42f4-b4e1-dfd6bef73fc6%40SRCSM1",,,,,False,0,"Hopkins, E.",False,,,,
,"0167",34,,743735,2,,"D","<div><symbol>Inequality and growth in the presence of competition for status</symbol></div>","93(2)","291-296","Economics Letters",,"0165-1765",2006-Oct-11,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=ArticleURL&_udi=B6V84-4M3BC1Y-2&_user=809099&_coverDate=11%2F30%2F2006&_alid=618654921&_rdoc=1&_fmt=full&_orig=search&_cdi=5860&_sort=d&_docanchor=&view=c&_ct=1&_acct=C000043939&_version=1&_urlVersion=0&_userid=809099&md5=8d8f925bb6645da0349ad1b7a0d94fd4","10.1016/j.econlet.2006.05.017",,,,False,0,"Hopkins, E.",False,,,,
,"0167",34,,743735,3,,"H","<div><symbol>The optimal initial allocation of pollution permits: a relative performance approach</symbol></div>",,,,,"1573-1502",2007-May-03,,"http://www.springerlink.com/content/b33537t6024001v7/","10.1007/s10640-007-9125-4","Journal Title: Environmental and Resource Economics",,,False,0,"Mackenzie, I. ",True,"Hanley, N. ",True,,
,"0167",34,,743735,4,,"H","<div><symbol>Cross and Double Cross: Comparative Statics in First Price and All Pay Auctions</symbol></div>",,,,,"1935-1704",2007-Jan-01,,"http://www.bepress.com/bejte/vol7/iss1/art19/",,"BE Journals in Theoretical Economics            
        ",,,False,0,"Hopkins, E.",False,,,,
,"0167",34,,743739,1,,"D","<div><symbol>Walras Retrouv?: Decentralized Trading Mechanisms and the Competitive Price</symbol></div>","109(4)","842-863","Journal of Political Economy",,"0022-3808",2001-Jan-01,,"http://carlin.lib.ed.ac.uk:2244/JPE/journal/issues/v109n4/019405/019405.web.pdf",,,,,False,0,"De Fraja, G. ",True,,,,
,"0167",34,,743739,2,,"D","<div><symbol>Mediation: Incomplete information bargaining with filtered communication</symbol></div>","39(7)","803-830","Journal of Mathematical Economics",,"0304-4068",2003-Jan-01,,"http://carlin.lib.ed.ac.uk:2068/science?_ob=MImg&_imagekey=B6VBY-48PDFNC-1-FF&_cdi=5939&_user=809099&_orig=browse&_coverDate=09%2F30%2F2003&_sk=999609992&view=c&wchp=dGLbVlb-zSkWb&md5=f52ca5677bf3ad110b4524951034b813&ie=/sdarticle.pdf","10.1016/S0304-4068(03)00048-X",,,,False,0,"Jarque, X. ",True,"Ponsati, C. ",True,,
,"0167",34,,743739,3,,"D","<div><symbol>A dynamic theory of hold-up</symbol></div>","72(4)","1063-1103","Econometrica",,"1468-0262",2004-Jan-01,,"http://www.blackwell-synergy.com/doi/pdf/10.1111/j.1468-0262.2004.00526.x","10.1111/j.1468-0262.2004.00526.x",,,,False,0,"Che, Y. ",True,,,,
,"0167",34,,743739,4,,"D","<div><symbol>Collective versus Individual Sale of Television Rights in League Sports</symbol></div>","2(5)","833-862","Journal of the European Economic Association",,"1542-4766",2004-Jan-01,,"http://www.mitpressjournals.org/doi/pdf/10.1162/1542476042782305","10.1162/1542476042782305","This paper has been translated into Italian and re-published in Rivista di Diritto ed Economia dello Sport.",,,False,0,"Falconieri, S. ",True,"Palomino, F. ",True,,
